Lat,Lon,DistCentro_km,Area_m2,Habitaciones,Precio_USD,IndiceCrimen,IndiceVerde,IndiceRuido,PuntajeColegios,PuntajeTransporte
-12.065722,-77.179536,14.998,108.5,2,292948,55.0,61.2,57.3,62.6,83.9
-12.156571,-77.106782,14.064,35.0,4,60258,75.9,50.9,74.5,53.3,66.8
-12.056805,-77.16056,12.836,118.2,2,299224,46.1,62.4,70.6,56.2,87.9
-12.142024,-77.089376,11.757,70.4,3,131438,52.7,45.8,56.4,65.7,82.5
-12.041234,-77.055993,1.543,85.6,5,238234,88.6,34.5,84.9,63.5,89.6
-12.055732,-77.038183,1.151,40.6,4,141182,87.2,21.9,76.9,90.2,91.6
-12.031126,-77.032006,2.061,35.5,1,112425,71.9,33.4,82.3,66.3,86.8
-12.111604,-77.096275,9.278,51.5,4,96234,45.2,46.3,53.8,66.1,75.5
-12.048179,-77.058264,1.69,116.1,5,340507,67.5,32.9,65.2,77.9,84.1
-12.059818,-77.025843,2.368,120.6,1,392211,65.2,26.0,70.6,63.3,100.0
-12.0942,-77.099066,8.091,89.9,5,148047,42.8,65.5,46.4,57.9,83.2
-12.176962,-77.127591,17.168,55.2,3,87675,83.9,35.2,73.1,40.8,56.9
-12.08764,-77.083289,6.346,107.7,3,224077,41.7,57.4,53.9,67.2,84.5
-12.066941,-77.143883,11.208,40.6,4,100945,64.1,55.3,62.4,64.1,99.2
-12.116752,-77.079107,8.747,77.2,5,158175,54.8,54.1,53.5,76.0,87.5
-12.050201,-77.161031,12.842,86.8,3,222773,52.4,71.9,52.9,80.2,71.5
-12.079603,-77.154303,12.653,99.8,4,236008,27.3,61.5,52.7,71.3,80.7
-12.086359,-77.167078,14.202,107.3,5,286989,49.0,49.6,63.2,67.6,85.2
-12.145522,-77.177129,18.267,86.3,2,136267,60.1,29.1,63.7,47.6,71.1
-12.055569,-77.028817,1.828,88.5,3,243060,69.1,26.0,88.0,75.7,85.2
-12.08008,-77.101797,7.416,36.9,2,75174,52.9,61.1,51.2,66.0,79.8
-12.14125,-77.118338,13.345,96.5,2,195291,35.1,50.5,61.5,62.7,91.4
-12.120181,-77.076583,8.973,49.5,5,105967,51.1,43.7,43.2,68.8,89.5
-12.073876,-77.145098,11.516,60.6,1,154962,58.8,62.6,68.1,74.2,86.1
-12.092572,-77.060102,5.458,79.5,4,147262,35.7,56.0,67.6,72.6,74.2
-12.039705,-77.035341,1.099,78.2,5,238964,80.6,39.8,85.6,78.5,86.3
-12.061667,-77.034156,1.937,59.5,1,208481,76.4,20.7,83.5,44.9,90.0
-12.078878,-77.078735,5.312,90.7,2,165345,36.1,57.1,53.6,63.6,88.1
-12.061876,-77.18094,15.094,104.7,1,233257,36.5,49.0,57.7,51.5,89.1
-12.103367,-77.083634,7.722,108.3,4,175565,41.5,56.0,51.4,55.3,86.7
-12.106575,-77.117905,10.54,112.3,3,193223,43.9,57.0,50.7,71.7,86.0
-12.195887,-77.15418,20.531,35.0,5,54572,81.3,57.3,78.8,41.7,60.0
-12.080334,-77.175275,14.866,47.2,5,103846,48.8,57.0,61.5,64.6,79.9
-12.11864,-77.12422,11.934,119.7,6,224738,29.1,52.5,59.5,66.2,82.3
-12.153462,-77.1061,13.728,35.0,1,48041,78.2,28.3,75.9,42.6,67.9
-12.050931,-77.030921,1.384,117.4,3,335042,81.1,27.9,69.6,81.7,85.5
-12.128344,-77.12451,12.705,73.8,6,140060,50.6,56.7,51.5,68.3,79.4
-12.1198,-77.090595,9.659,95.0,4,166732,37.1,61.8,58.7,64.5,85.5
-12.119995,-77.083955,9.311,151.0,3,288801,43.4,63.7,53.8,83.4,84.4
-12.083389,-77.089738,6.544,89.2,3,182665,41.2,59.9,43.7,67.2,75.4
-12.110191,-77.08131,8.223,88.9,5,158165,33.1,49.1,47.8,76.8,71.9
-12.044782,-77.045011,0.3,115.9,2,326548,73.2,37.5,89.7,64.0,91.8
-12.092196,-77.164133,14.118,76.6,4,166764,66.6,57.1,55.4,61.8,83.2
-12.161348,-77.159306,17.965,47.8,5,58173,64.8,31.3,78.6,55.3,75.0
-12.039327,-77.055653,1.601,65.8,2,220604,75.1,18.6,86.7,76.6,92.3
-12.159343,-77.196305,20.853,116.0,3,159999,76.8,47.7,71.0,45.3,46.9
-12.03703,-77.05165,1.416,87.7,3,241372,82.9,14.2,89.6,74.2,87.0
-12.081413,-77.097786,7.123,85.7,6,150790,53.6,46.0,52.9,68.9,77.0
-12.048345,-77.037802,0.584,115.6,5,311493,73.7,27.6,78.5,58.3,92.5
-12.048828,-77.161128,12.848,83.4,2,183888,59.0,49.6,48.6,64.9,97.3
-12.100946,-77.093002,8.146,147.6,3,280871,47.4,51.9,55.0,79.3,85.4
-12.159893,-77.151106,17.232,79.0,3,108415,81.4,54.1,77.0,47.9,73.6
-12.131962,-77.189294,18.523,86.2,2,134490,83.5,41.7,77.4,54.7,70.5
-12.04359,-77.031608,1.254,60.3,3,195942,74.3,24.4,82.2,74.4,84.1
-12.055834,-77.157607,12.507,86.1,2,199121,43.0,65.5,54.8,79.3,77.9
-12.048101,-77.039279,0.426,133.4,2,415673,74.6,39.9,74.0,68.9,81.9
-12.064434,-77.038839,2.047,41.1,4,130887,88.0,32.5,76.5,64.9,99.5
-12.116951,-77.098072,9.866,62.1,5,110781,43.6,62.2,50.0,73.6,72.3
-12.104737,-77.105846,9.422,35.0,5,72792,41.9,63.5,53.4,83.6,71.6
-12.074382,-77.163787,13.496,76.3,1,186807,43.9,58.8,57.2,57.9,87.9
-12.101972,-77.084416,7.646,85.9,5,149619,47.2,46.8,44.5,72.5,82.1
-12.178623,-77.153337,18.958,93.4,5,122751,76.5,43.5,78.3,46.0,66.8
-12.09184,-77.092711,7.402,134.3,3,250709,57.4,45.0,51.1,63.8,75.2
-12.142706,-77.116237,13.335,51.9,6,86744,35.3,49.8,52.9,73.8,79.1
-12.135298,-77.081704,10.733,98.3,6,219779,40.8,48.9,51.1,62.9,75.0
-12.148199,-77.094298,12.607,96.3,5,198771,50.6,62.3,58.5,78.7,87.1
-12.089835,-77.070945,5.708,101.9,6,203654,32.7,49.9,46.8,69.5,75.8
-12.039948,-77.038032,0.884,57.1,4,180448,80.4,26.1,70.8,68.0,84.7
-12.076561,-77.099256,6.983,37.0,2,71466,50.0,48.9,56.2,69.8,83.8
-12.042691,-77.050153,0.898,35.0,2,118800,95.0,25.0,78.7,62.9,99.6
-12.043633,-77.01985,2.51,84.5,2,308779,79.6,28.1,77.5,67.4,99.1
-12.068237,-77.184277,15.548,117.5,5,298451,61.5,60.7,70.2,55.5,78.9
-12.202148,-77.116212,19.036,95.3,2,120710,82.2,42.7,69.8,56.0,59.7
-12.115011,-77.097173,9.635,124.4,4,252834,42.5,54.8,53.6,61.2,86.9
-12.168649,-77.098472,14.855,93.7,1,122697,81.6,57.1,78.7,56.9,67.6
-12.093727,-77.092,7.492,124.7,4,229520,56.3,57.0,65.7,74.2,89.7
-12.057675,-77.053885,1.736,69.8,2,205086,84.9,29.2,70.6,60.9,87.2
-12.079277,-77.074055,4.983,102.2,2,193935,39.4,57.6,42.9,81.7,67.5
-12.035247,-77.037703,1.356,114.8,4,355073,68.7,28.2,79.8,64.6,89.0
-12.072863,-77.089992,5.905,35.0,5,59946,42.2,67.1,53.0,90.3,77.1
-12.065182,-77.048807,2.184,111.5,3,348755,69.0,33.0,73.0,63.1,88.6
-12.101173,-77.07549,7.04,96.2,2,180941,27.9,60.9,58.2,79.7,83.7
-12.12639,-77.099144,10.782,112.9,6,221833,32.5,65.8,55.0,60.5,79.2
-12.175832,-77.121286,16.703,123.0,1,191141,87.9,46.5,81.3,56.4,63.4
-12.068535,-77.178616,14.947,123.9,2,315666,40.8,59.3,54.6,66.1,100.0
-12.159151,-77.150453,17.123,73.4,4,110470,66.9,55.2,78.3,57.0,53.1
-12.194533,-77.117157,18.317,118.2,2,176731,65.4,42.7,75.1,43.0,80.1
-12.209482,-77.11896,19.901,86.1,2,110845,70.0,50.6,70.3,60.2,80.7
-12.184817,-77.141776,18.748,81.6,4,99883,72.9,47.3,77.6,55.2,72.0
-12.24152,-77.134322,23.828,88.4,3,109110,71.1,52.9,75.7,48.5,49.4
-12.16724,-77.118517,15.731,108.3,5,152102,63.4,39.2,77.3,61.2,65.3
-12.077583,-77.158225,12.999,114.3,4,289243,52.9,72.0,65.8,62.0,92.6
-12.225341,-77.140984,22.541,66.2,3,91200,65.7,54.6,75.4,44.1,68.0
-12.07596,-77.187635,16.061,76.5,1,159057,41.6,53.2,57.4,59.6,74.8
-12.164462,-77.163676,18.545,137.2,4,159693,85.7,41.0,79.9,48.6,71.1
-12.027952,-77.038722,2.095,64.6,2,199812,69.9,35.7,79.0,73.9,99.1
-12.148608,-77.139718,15.473,76.5,5,106238,87.4,47.1,74.1,43.5,87.3
-12.186439,-77.132937,18.368,35.0,2,50540,83.0,36.1,80.5,50.3,66.1
-12.101379,-77.102229,8.88,97.2,5,181836,52.1,56.2,63.2,80.0,87.8
-12.167307,-77.156111,18.205,50.6,1,61667,71.4,39.9,77.5,51.9,58.5
-12.105947,-77.12152,10.803,81.8,5,157007,33.8,60.7,56.6,75.4,81.5
-12.056579,-77.159475,12.716,90.0,2,187734,60.1,75.5,68.6,69.8,87.1
-12.127521,-77.084012,10.055,72.2,4,124342,52.2,50.7,55.1,64.2,90.1
-12.18504,-77.140509,18.69,72.3,5,108927,76.3,43.2,77.3,49.1,66.4
-12.147471,-77.092925,12.469,117.9,5,183161,48.8,61.2,55.3,67.0,84.5
-12.121737,-77.130114,12.64,35.0,4,45484,63.3,34.3,73.9,57.7,62.0
-12.045349,-77.061027,1.982,103.8,3,317210,74.6,29.7,79.8,53.3,84.0
-12.051194,-77.041671,0.546,104.7,3,327389,71.0,27.7,86.9,72.2,75.3
-12.108389,-77.079373,7.944,111.5,2,220950,53.0,47.6,50.4,71.9,92.7
-12.120932,-77.086846,9.555,140.4,2,267454,39.2,66.8,52.6,70.6,68.4
-12.184216,-77.209704,23.713,89.3,1,131765,70.9,43.8,67.3,42.2,66.9
-12.100854,-77.081362,7.352,35.0,4,76957,45.5,47.5,57.7,68.5,82.3
-12.227772,-77.202912,26.597,77.7,4,111986,84.7,60.7,73.9,35.1,68.9
-12.130415,-77.086733,10.474,75.1,2,145959,49.2,42.4,62.6,80.8,72.1
-12.13476,-77.179628,17.799,108.8,1,143629,73.3,40.4,80.1,61.2,57.2
-12.098508,-77.092118,7.881,78.0,2,165282,50.5,56.1,55.8,67.6,83.2
-12.089982,-77.102812,8.114,92.0,2,166104,39.9,44.5,53.0,66.5,71.8
-12.047383,-77.046987,0.467,103.9,5,296486,77.0,50.9,70.2,73.6,87.9
-12.14585,-77.114683,13.518,138.7,5,264971,47.1,56.8,53.8,70.2,79.7
-12.11807,-77.11837,11.427,100.8,4,183299,48.5,47.4,71.2,74.2,77.1
-12.06123,-77.027668,2.326,107.9,3,364686,88.1,41.8,82.4,73.2,82.8
-12.165251,-77.128227,16.126,101.6,5,152095,74.7,57.3,65.8,54.4,63.8
-12.050779,-77.055666,1.479,72.2,1,215044,76.4,36.0,77.1,67.5,99.2
-12.105397,-77.13132,11.629,91.9,6,206202,47.1,57.1,55.6,66.4,82.5
-12.123015,-77.076641,9.264,59.2,3,98005,46.4,55.2,48.0,69.6,79.8
-12.124677,-77.151542,14.658,101.0,5,159050,75.4,36.4,73.9,51.7,74.7
-12.067273,-77.13054,9.802,74.5,4,148819,38.8,58.5,56.4,69.4,75.8
-12.048614,-77.040126,0.38,81.0,2,206604,89.7,30.8,68.4,65.4,87.7
-12.110427,-77.113247,10.44,131.6,6,245832,46.0,41.6,56.3,77.2,84.5
-12.040431,-77.044822,0.698,55.8,5,166904,91.8,30.3,73.7,82.3,80.9
-12.041647,-77.028853,1.603,140.3,3,390721,86.5,32.5,72.1,62.7,82.3
-12.07379,-77.178571,15.049,87.6,3,199332,47.9,67.4,57.6,64.6,82.9
-12.04756,-77.048298,0.611,91.1,2,293311,73.2,26.0,69.3,72.4,97.0
-12.054155,-77.063503,2.407,89.7,1,267581,87.4,39.7,82.0,72.2,83.0
-12.04444,-77.047236,0.528,127.8,1,401784,95.0,32.3,78.9,75.7,97.0
-12.050824,-77.037886,0.725,105.1,1,321393,76.0,30.4,82.6,72.9,87.0
-12.019701,-77.049973,3.064,62.9,3,175237,79.9,28.8,83.2,59.1,87.9
-12.099616,-77.091297,7.913,87.9,6,155172,45.6,59.9,66.6,63.6,64.1
-12.197014,-77.117974,18.604,124.3,3,160865,63.6,53.5,72.7,62.6,62.2
-12.107566,-77.104286,9.521,55.1,2,100097,39.6,55.5,44.5,66.8,96.7
-12.1911,-77.121083,18.171,71.4,2,105449,81.0,42.3,79.5,56.0,63.2
-12.236274,-77.168495,25.107,67.9,2,85461,69.8,50.5,72.6,48.5,74.6
-12.19191,-77.154823,20.218,82.3,3,125930,76.8,51.9,72.6,46.5,63.5
-12.049663,-77.043578,0.372,69.6,5,219317,80.2,35.5,75.7,65.3,93.7
-12.16575,-77.159186,18.307,100.8,3,142941,65.7,40.2,78.7,36.3,72.4
-12.050243,-77.165357,13.311,125.5,4,324753,46.0,58.2,59.3,56.6,80.7
-12.042014,-77.172636,14.103,99.8,1,223714,42.9,67.3,60.6,50.4,86.6
-12.060984,-77.037858,1.705,69.1,3,191184,77.4,24.6,75.9,82.2,90.7
-12.07007,-77.16298,13.308,49.4,4,101041,61.8,49.7,66.7,51.9,85.7
-12.041431,-77.057244,1.662,94.9,1,323154,81.2,25.7,76.6,71.4,100.0
-12.100865,-77.100083,8.673,134.8,2,272858,39.2,49.3,51.0,72.7,87.4
-12.107276,-77.114703,10.324,113.4,4,208143,55.2,64.2,61.2,65.6,68.3
-12.189411,-77.113697,17.642,106.7,4,159381,68.1,45.4,66.1,46.6,61.5
-12.121853,-77.096378,10.197,83.7,3,146408,45.6,53.3,53.6,69.8,95.1
-12.116769,-77.097079,9.784,61.9,2,117523,46.0,65.4,56.9,71.2,90.1
-12.120461,-77.092743,9.848,71.0,6,132042,33.0,59.5,55.1,68.1,73.9
-12.046135,-77.027794,1.629,75.2,5,202395,72.9,41.0,77.4,75.2,87.3
-12.110119,-77.111322,10.264,128.0,3,243186,47.2,46.0,41.0,57.2,77.2
-12.204705,-77.18686,23.523,137.9,2,177997,81.5,39.1,68.4,56.0,65.4
-12.084516,-77.112351,8.655,112.4,2,175325,56.2,48.8,56.3,68.9,69.8
-12.06488,-77.165393,13.465,35.0,2,87018,51.6,43.1,63.9,67.7,87.8
-12.156003,-77.172484,18.606,88.0,1,121262,75.5,58.0,74.4,58.9,69.8
-12.120537,-77.068869,8.702,94.2,2,173359,51.5,50.8,44.2,67.9,79.3
-12.114219,-77.091428,9.194,67.1,3,132936,59.9,57.6,53.1,58.9,83.6
-12.102433,-77.115454,10.044,112.1,2,186763,39.6,64.2,46.9,74.6,89.9
-12.05139,-77.038924,0.696,99.7,1,293090,72.0,36.5,81.7,72.1,100.0
-12.107785,-77.090825,8.579,95.1,5,188685,48.3,57.8,57.0,63.2,83.0
-12.134286,-77.140024,14.372,78.3,4,114908,86.6,39.8,82.5,54.8,66.8
-12.113554,-77.088245,8.939,65.1,4,113463,36.6,49.5,47.1,77.1,84.9
-12.057219,-77.042982,1.201,94.1,4,305471,89.8,33.1,88.4,71.5,97.6
-12.092889,-77.086366,7.0,42.0,5,83456,44.5,48.7,59.3,60.5,93.6
-12.062324,-77.057267,2.364,69.6,5,212793,90.6,27.8,87.3,77.4,90.8
-12.109259,-77.090787,8.707,35.0,4,72121,42.8,47.4,40.6,79.4,71.8
-12.056287,-77.047311,1.202,103.4,1,331383,79.9,33.2,84.9,65.2,75.7
-12.079654,-77.06742,4.557,76.1,4,127415,44.5,57.0,47.3,69.8,72.3
-12.113692,-77.088549,8.97,61.7,4,116422,54.1,54.6,52.9,82.1,87.2
-12.080072,-77.101271,7.366,65.3,6,116798,51.3,57.4,52.5,62.2,67.2
-12.13089,-77.175908,17.226,95.3,2,138741,85.1,42.1,79.5,41.3,66.3
-12.030147,-77.157321,12.562,61.2,5,150807,54.0,62.8,71.6,41.5,78.8
-12.141717,-77.079281,11.297,72.0,6,134906,52.5,59.1,60.5,69.3,80.7
-12.084723,-77.055062,4.457,79.7,5,150092,41.6,57.6,59.4,75.0,85.4
-12.166375,-77.176416,19.691,79.6,3,99193,80.2,48.0,71.2,60.4,59.4
-12.136314,-77.139413,14.478,46.9,5,67594,72.3,46.0,72.4,41.4,50.2
-12.129981,-77.106256,11.555,77.4,6,154117,45.3,49.1,42.9,74.0,90.4
-12.110201,-77.081432,8.23,67.1,5,127388,42.6,53.8,52.3,72.2,80.4
-12.064746,-77.041396,2.042,35.0,5,91801,71.3,31.0,62.0,57.1,89.7
-12.150069,-77.152962,16.596,76.2,4,117619,69.7,42.4,84.2,59.1,72.1
-12.092903,-77.068359,5.86,84.1,5,153569,49.7,53.3,48.4,77.9,85.5
-12.055006,-77.132315,9.764,124.3,4,326254,47.1,57.9,51.3,75.5,93.2
-12.097783,-77.074565,6.665,88.9,4,135611,52.2,54.3,46.4,79.0,82.6
-12.088386,-77.080615,6.211,56.9,6,102943,38.2,55.2,68.4,69.2,85.7
-12.088002,-77.161612,13.699,103.1,5,231434,54.9,45.8,64.8,59.0,84.6
-12.049295,-77.045694,0.449,126.3,1,391640,76.3,32.6,83.0,51.9,85.2
-12.123148,-77.084875,9.666,107.5,6,194879,35.2,58.8,50.0,72.5,84.1
-12.114234,-77.11466,10.842,133.5,2,260796,48.3,62.1,66.4,69.0,71.7
-12.114738,-77.104981,10.154,142.7,3,245552,34.1,53.1,55.3,77.0,75.8
-12.107324,-77.176164,15.979,105.2,3,156951,83.4,51.3,86.3,56.5,73.1
-12.156972,-77.173608,18.769,35.0,3,45726,84.3,33.2,70.0,61.8,62.7
-12.16163,-77.171029,18.904,93.9,1,131384,72.2,61.0,86.4,54.8,58.1
-12.095338,-77.087331,7.272,81.8,5,179474,50.4,52.1,48.2,57.3,84.1
-12.11745,-77.070468,8.439,92.4,6,173038,45.8,61.7,58.7,74.3,89.4
-12.045324,-77.047463,0.52,98.7,4,288088,73.0,30.1,69.8,78.3,77.5
-12.040547,-77.061269,2.108,44.8,2,129575,92.3,24.3,84.3,55.8,96.9
-12.056261,-77.060907,2.25,102.8,3,358465,83.5,37.6,84.7,61.1,83.5
-12.170392,-77.135013,17.018,93.7,3,128486,68.1,54.2,76.8,54.3,64.9
-12.114915,-77.110937,10.609,98.5,2,183186,36.2,55.4,51.7,57.1,77.3
-12.070177,-77.063462,3.464,82.3,3,154042,41.7,55.2,52.5,63.6,68.0
-12.178261,-77.178394,20.758,126.5,2,163611,91.4,59.4,72.9,60.1,74.2
-12.213871,-77.170229,23.172,121.3,3,165513,70.5,56.1,73.9,60.8,69.9
-12.112989,-77.1479,13.594,50.8,3,69276,61.4,55.4,66.8,51.4,66.7
-12.113303,-77.075755,8.243,76.4,3,150354,34.5,59.0,54.4,69.9,75.5
-12.098031,-77.116644,9.854,136.3,4,168918,71.7,46.3,74.4,39.9,66.1
-12.066267,-77.045572,2.226,109.8,4,292838,95.0,33.9,80.4,74.2,87.0
-12.151639,-77.151505,16.605,83.3,5,117062,59.5,47.3,73.9,62.4,63.9
-12.131952,-77.107887,11.836,74.0,3,152861,27.1,58.3,47.7,79.1,87.1
-12.047252,-77.040221,0.296,72.0,4,211349,65.9,36.8,78.4,69.7,94.7
-12.194926,-77.168519,21.402,111.2,4,173009,68.7,46.2,72.5,60.8,55.9
-12.084609,-77.180231,15.51,66.2,3,161746,50.6,68.5,61.9,67.6,85.7
-12.063078,-77.050839,2.047,89.0,1,263367,84.9,23.2,81.6,80.8,82.3
-12.029013,-77.03253,2.229,134.1,1,405779,71.2,27.9,80.6,84.0,94.8
-12.099227,-77.124999,10.677,83.9,4,166356,51.7,47.7,52.3,64.3,79.3
-12.120262,-77.11521,11.358,123.5,4,214845,40.8,48.3,56.6,62.7,88.3
-12.038945,-77.03633,1.085,130.5,3,388606,93.7,16.4,67.7,85.1,82.8
-12.036921,-77.036,1.285,46.8,5,142712,95.0,27.9,75.1,57.7,86.7
-12.131212,-77.114949,12.246,111.9,6,230175,47.9,43.3,52.1,76.6,68.9
-12.032423,-77.052155,1.854,35.0,4,112142,73.7,25.0,78.1,75.2,91.7
-12.131924,-77.111515,12.073,120.3,3,222027,52.3,61.1,52.4,65.5,89.4
-12.044451,-77.038827,0.483,71.9,1,225244,74.6,25.9,79.7,81.0,89.0
-12.16429,-77.171595,19.15,83.9,5,108630,76.8,42.9,67.2,53.0,65.4
-12.204424,-77.132641,20.07,72.1,3,93191,76.7,38.9,70.8,40.0,66.0
-12.22363,-77.142137,22.434,144.1,3,162977,77.7,42.5,76.3,55.0,60.8
-12.069459,-77.161335,13.12,99.0,3,246059,51.8,65.1,62.3,61.3,83.1
-12.069655,-77.166768,13.703,89.6,5,200645,43.2,60.8,62.6,60.2,89.1
-12.186241,-77.15855,19.971,112.5,5,145104,86.7,46.4,68.6,43.1,66.7
-12.09768,-77.098571,8.31,75.3,2,155105,33.6,68.4,59.6,64.3,82.9
-12.151608,-77.159674,17.244,52.3,1,66021,81.2,34.6,74.7,40.9,75.9
-12.131226,-77.084749,10.459,80.7,2,153789,48.1,61.8,67.4,69.2,73.2
-12.119251,-77.133274,12.722,149.3,4,218213,80.3,38.4,63.5,50.4,58.9
-12.132001,-77.115168,12.329,65.9,1,96280,65.9,35.6,74.2,59.6,67.5
-12.115259,-77.097772,9.697,94.2,3,166525,54.8,54.5,48.9,63.7,74.9
-12.046529,-77.036741,0.658,49.9,1,156873,81.7,33.3,84.1,68.2,90.2
-12.146938,-77.194148,19.861,77.5,5,123788,72.9,50.4,73.5,61.1,68.4
-12.056259,-77.046542,1.167,35.0,1,101114,84.9,32.7,77.9,64.7,100.0
-12.167087,-77.159235,18.418,136.5,3,177248,69.1,41.6,74.2,55.4,72.8
-12.074065,-77.138958,10.881,61.0,3,157664,57.2,51.5,58.9,62.1,69.6
-12.114373,-77.125131,11.696,107.5,2,174057,37.6,45.9,52.2,71.2,88.1
-12.185528,-77.143179,18.901,106.4,5,146383,77.3,46.6,63.7,48.6,64.8
-12.023448,-77.042098,2.549,61.4,1,186176,89.7,38.5,85.8,63.4,98.5
-12.069241,-77.163217,13.316,114.3,2,263988,50.6,64.1,54.7,72.2,97.0
-12.123435,-77.107822,11.088,70.0,3,141973,36.8,64.4,64.9,78.8,85.4
-12.051685,-77.037642,0.811,43.5,2,128268,83.4,23.0,75.0,62.8,93.7
-12.061923,-77.135594,10.22,118.1,5,260030,41.1,52.2,70.3,52.6,74.6
-12.047419,-77.055299,1.362,104.3,3,280152,83.3,27.8,80.2,75.6,90.3
-12.078428,-77.08758,6.022,67.0,3,134418,39.3,51.3,58.6,74.0,81.0
-12.046081,-77.034722,0.878,120.3,5,360167,78.8,29.7,90.9,65.3,100.0
-12.064479,-77.18417,15.477,112.9,2,260965,51.6,71.4,59.8,61.9,86.8
-12.06598,-77.190464,16.176,81.5,4,209711,53.8,51.7,62.2,56.6,82.7
-12.122971,-77.129001,12.641,70.2,3,130694,42.1,63.7,49.1,62.9,74.6
-12.125163,-77.145311,14.152,65.9,3,86657,83.5,40.9,81.8,53.5,66.4
-12.030361,-77.064717,2.972,58.6,3,185247,67.0,25.0,87.8,73.1,90.0
-12.096599,-77.090628,7.616,86.4,2,150594,55.4,51.7,42.7,66.2,77.8
-12.18077,-77.189745,21.838,128.8,3,178154,70.5,43.4,79.4,47.4,69.6
-12.045234,-77.039848,0.346,115.6,1,348785,74.6,25.6,91.3,63.8,65.4
-12.065965,-77.120713,8.732,81.5,3,158282,43.8,53.7,56.0,63.2,79.2
-12.048743,-77.042682,0.26,74.1,2,210211,61.9,29.6,80.7,66.5,86.5
-12.06145,-77.041699,1.675,100.2,2,300267,74.1,37.4,86.5,62.1,94.6
-12.100083,-77.114976,9.844,77.1,2,147741,35.0,50.4,58.0,72.5,66.0
-12.041531,-77.024156,2.095,107.1,4,323035,94.0,21.4,85.7,65.4,94.6
-12.061136,-77.178304,14.8,77.8,4,179887,53.9,53.2,54.6,74.6,80.7
-12.2027,-77.111782,18.896,60.8,1,84427,85.9,39.4,82.1,47.3,69.2
-12.045207,-77.032463,1.13,68.6,5,195238,76.3,23.3,79.2,66.0,79.4
-12.202933,-77.136751,20.147,137.3,3,194104,73.8,41.0,78.4,55.8,72.5
-12.06502,-77.164655,13.389,35.0,3,86577,50.5,49.8,48.9,52.5,98.1
-12.082906,-77.091645,6.674,67.1,6,141286,34.2,53.0,63.5,61.8,77.8
-12.070625,-77.081159,4.957,107.5,5,200835,48.6,65.3,49.6,62.4,82.2
-12.160138,-77.137402,16.274,72.5,4,88633,75.1,47.4,69.3,39.9,65.1
-12.057792,-77.168664,13.722,87.9,1,216410,39.9,49.7,55.7,85.7,85.6
-12.158415,-77.166694,18.316,104.2,3,134291,75.0,47.5,74.5,42.1,64.9
-12.064038,-77.076064,4.108,126.3,6,237415,44.2,61.1,54.4,80.4,79.4
-12.050038,-77.03663,0.782,36.5,5,105510,77.8,33.0,81.9,81.3,93.8
-12.034511,-77.033663,1.651,56.0,4,157624,83.2,21.7,75.8,61.5,75.2
-12.048814,-77.052375,1.073,96.2,2,279630,80.9,43.8,72.2,64.4,100.0
-12.040085,-77.193054,16.326,35.0,4,91307,52.7,59.8,63.2,65.5,91.0
-12.171146,-77.128283,16.669,62.1,3,81722,70.5,37.1,76.9,49.6,61.1
-12.045332,-77.045113,0.278,57.6,5,169153,79.5,33.1,75.2,71.4,92.9
-12.045772,-77.026914,1.726,42.5,5,126051,64.7,28.2,86.4,67.2,86.5
-12.048903,-77.046469,0.486,63.8,1,172627,90.6,29.4,74.8,74.5,96.9
-12.11934,-77.067378,8.525,105.4,6,193175,47.1,62.6,61.4,58.5,90.3
-12.21393,-77.156059,22.293,71.4,5,99164,67.6,50.8,83.5,54.6,71.8
-12.07517,-77.155094,12.601,103.2,1,236514,50.1,71.0,61.1,63.6,79.5
-12.067378,-77.12385,9.101,146.6,6,304816,40.2,48.8,51.8,67.7,80.5
-12.050205,-77.053367,1.222,62.9,4,160822,93.7,22.8,84.0,71.7,90.2
-12.058334,-77.138094,10.429,99.6,5,295336,43.6,54.7,57.5,60.0,79.9
-12.0889,-77.112187,8.888,65.4,5,123728,51.2,62.3,46.5,72.7,87.6
-12.037855,-77.047409,1.072,84.7,1,222546,92.1,27.5,83.9,72.3,75.6
-12.052524,-77.048685,0.933,79.8,4,196916,72.7,26.2,81.8,66.2,82.2
-12.069351,-77.134143,10.238,48.4,1,99607,48.7,53.3,58.6,57.5,84.2
-12.087755,-77.172647,14.824,78.8,5,195684,50.3,68.3,57.7,64.8,79.1
-12.174697,-77.128046,16.983,85.3,4,126916,75.9,50.4,81.9,53.5,62.9
-12.048374,-77.056465,1.5,113.1,2,336132,69.2,41.1,74.0,72.4,87.3
-12.191675,-77.146815,19.686,36.2,5,52659,70.1,35.3,77.8,64.8,74.6
-12.097584,-77.107988,9.075,35.0,3,62023,42.5,50.3,59.5,56.7,73.4
-12.176822,-77.191288,21.666,75.4,5,94695,65.2,41.9,69.2,48.2,60.6
-12.041911,-77.034274,1.051,108.5,4,334325,78.5,31.5,80.0,62.7,94.8
-12.146853,-77.06991,11.532,92.3,3,167962,50.8,56.1,48.0,73.1,73.6
-12.135932,-77.069909,10.365,73.9,6,145115,44.7,58.8,55.8,62.7,86.1
-12.200463,-77.157545,21.157,56.3,3,77285,66.8,44.6,81.8,51.4,77.7
-12.140192,-77.110153,12.722,91.5,3,189924,54.5,58.5,66.8,72.5,79.1
-12.102352,-77.097349,8.581,121.2,3,208904,48.9,72.3,58.5,61.8,79.9
